id,isw,is,WIEH,wPSQ,wSE,wSW,wCRw,wEoS,wEoO,wEoP,wETV,wEuF,wSLQ,wDIS,wSLP,wSTR,wCTV,shdwd12,shdwd17,dynwd12,dynwd17,tempwd12,tempwd17,humwd12,humwd17,shdwd21,shdwd08,shdwd05,shdwe05,shdwe08,shdwe12,shdwe17,shdwe21,lgtwd05,lgtwd08,lgtwd12,lgtwd17,lgtwd21,lgtwe05,lgtwe08,lgtwe12,lgtwe17,lgtwe21,aqiwd05,aqiwd08,aqiwd12,aqiwd17,aqiwd21,aqiwe05,aqiwe08,aqiwe12,aqiwe17,aqiwe21,tempwd05,humwd05,tempwd08,humwd08,temwd12,huwd12,temwd17,huwd17,temwd21,huwd21,tempwe05,humwe05,termpwe08,humwe08,tempwe12,humwe12,tempwe17,humwe17,tempwe21,humwe21,trfwd05,trfwd08,trfwd12,trfwd17,trfwd21,trfwe05,trfwe08,trfwe12,trfwe17,trfwe21,dynwd05,dynwd08,dynwd21,dynwe08,dynwe05,dynwe12,dynwe17,dynwe21,cdynwd05,cdynwd08,cdynwd12,cdynwd17,cdynwd21,cdynwe05,cdynwe08,cdynwe12,cdynwe17,cdynwe21,cWIEH,urbantype,length,segment_id,part_idx,direction,source_node,target_node,segment_length,cost_dynwd12,cost_dynwd17,cost_dynwd05,cost_dynwd08,cost_dynwd21,cost_dynwe08,cost_dynwe05,cost_dynwe12,cost_dynwe17,cost_dynwe21,component_id
11,2.44,1.0,2.44,3,3.0,3.0,3,3,3,2.0,3,3,2,1,1,1,1,3,3,2.558,2.383,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,2.383,2.483,2.383,2.433,2.383,2.508,2.408,2.383,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,38.312,11:0,0,forward,7,8,38.312,50.522,51.397,51.397,50.897,51.397,51.147,51.397,50.772,51.272,51.397,0
11,2.44,1.0,2.44,3,3.0,3.0,3,3,3,2.0,3,3,2,1,1,1,1,3,3,2.558,2.383,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,2.383,2.483,2.383,2.433,2.383,2.508,2.408,2.383,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,38.312,11:0,0,backward,8,7,38.312,50.522,51.397,51.397,50.897,51.397,51.147,51.397,50.772,51.272,51.397,0
12,1.98,1.0,1.98,3,2.5,2.5,3,3,2,1.0,1,1,1,1,1,1,2,3,3,2.236,2.011,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,2.061,2.211,2.061,2.161,2.061,2.186,2.036,2.061,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,26.09,12:0,0,forward,8,9,26.09,39.91,41.035,40.785,40.035,40.785,40.285,40.785,40.16,40.91,40.785,0
12,1.98,1.0,1.98,3,2.5,2.5,3,3,2,1.0,1,1,1,1,1,1,2,3,3,2.236,2.011,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,2.061,2.211,2.061,2.161,2.061,2.186,2.036,2.061,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,26.09,12:0,0,backward,9,8,26.09,39.91,41.035,40.785,40.035,40.785,40.285,40.785,40.16,40.91,40.785,0
13,2.08,1.0,2.08,3,3.0,3.0,3,3,2,1.5,1,1,2,2,1,1,1,1,3,2.206,2.131,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,2.131,2.181,2.131,2.131,2.131,2.156,2.156,2.131,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,20.23,13:0,0,forward,9,10,20.23,34.2,34.575,34.575,34.325,34.575,34.575,34.575,34.45,34.45,34.575,0
13,2.08,1.0,2.08,3,3.0,3.0,3,3,2,1.5,1,1,2,2,1,1,1,1,3,2.206,2.131,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,2.131,2.181,2.131,2.131,2.131,2.156,2.156,2.131,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,20.23,13:0,0,backward,10,9,20.23,34.2,34.575,34.575,34.325,34.575,34.575,34.575,34.45,34.45,34.575,0
14,2.6,1.0,2.6,3,3.0,3.0,3,3,3,2.0,3,2,2,1,1,1,3,2,3,2.52,2.495,3.0,3.0,2.0,3.0,3,1,3,3,1,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,3,3,2,1,3,2.495,2.445,2.495,2.495,2.495,2.47,2.32,2.495,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,159.801,14:0,0,forward,5,11,159.801,172.201,172.326,172.326,172.576,172.326,172.326,172.326,172.451,173.201,172.326,0
14,2.6,1.0,2.6,3,3.0,3.0,3,3,3,2.0,3,2,2,1,1,1,3,2,3,2.52,2.495,3.0,3.0,2.0,3.0,3,1,3,3,1,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,3,3,2,1,3,2.495,2.445,2.495,2.495,2.495,2.47,2.32,2.495,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,159.801,14:0,0,backward,11,5,159.801,172.201,172.326,172.326,172.576,172.326,172.326,172.326,172.451,173.201,172.326,0
15,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.502,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,1,2,2,3,3,2,1,3,1.677,1.677,1.677,1.627,1.677,1.552,1.502,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,12.161,15:0,0,forward,10,12,12.161,29.651000000000003,28.775999999999996,28.775999999999996,28.775999999999996,28.775999999999996,29.026000000000003,28.775999999999996,29.400999999999996,29.651000000000003,28.775999999999996,0
15,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.502,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,1,2,2,3,3,2,1,3,1.677,1.677,1.677,1.627,1.677,1.552,1.502,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,12.161,15:0,0,backward,12,10,12.161,29.651000000000003,28.775999999999996,28.775999999999996,28.775999999999996,28.775999999999996,29.026000000000003,28.775999999999996,29.400999999999996,29.651000000000003,28.775999999999996,0
16,2.15,1.0,2.15,3,2.0,2.5,3,3,2,2.0,1,1,3,2,1,1,2,1,3,2.055,2.33,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,1,3,2,3,3,3,3,3,2.23,2.23,2.23,2.18,2.23,2.205,2.255,2.23,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,67.603,16:0,0,forward,12,13,67.603,82.32799999999999,80.95299999999999,81.45299999999999,81.45299999999999,81.45299999999999,81.70299999999999,81.45299999999999,81.57799999999999,81.328,81.45299999999999,0
16,2.15,1.0,2.15,3,2.0,2.5,3,3,2,2.0,1,1,3,2,1,1,2,1,3,2.055,2.33,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,1,3,2,3,3,3,3,3,2.23,2.23,2.23,2.18,2.23,2.205,2.255,2.23,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,67.603,16:0,0,backward,13,12,67.603,82.32799999999999,80.95299999999999,81.45299999999999,81.45299999999999,81.45299999999999,81.70299999999999,81.45299999999999,81.57799999999999,81.328,81.45299999999999,0
17,2.13,1.0,2.13,3,3.0,2.5,3,3,2,1.5,2,1,2,1,1,1,2,1,3,2.041,2.266,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,1,3,2,3,3,3,3,3,2.166,2.216,2.166,2.166,2.166,2.191,2.191,2.166,Reasonably age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,28.956,17:0,0,forward,13,14,28.956,43.751,42.626,43.126,42.876,43.126,43.126,43.126,43.001000000000005,43.001000000000005,43.126,0
17,2.13,1.0,2.13,3,3.0,2.5,3,3,2,1.5,2,1,2,1,1,1,2,1,3,2.041,2.266,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,1,3,2,3,3,3,3,3,2.166,2.216,2.166,2.166,2.166,2.191,2.191,2.166,Reasonably age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,28.956,17:0,0,backward,14,13,28.956,43.751,42.626,43.126,42.876,43.126,43.126,43.126,43.001000000000005,43.001000000000005,43.126,0
18,2.2,1.0,2.2,3,3.0,3.0,3,3,3,2.0,2,1,2,1,1,1,1,3,3,2.29,2.215,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,3,3,2,1,3,2.215,2.215,2.215,2.265,2.215,2.24,2.04,2.215,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,63.705,18:0,0,forward,12,15,63.705,77.255,77.63,77.63,77.63,77.63,77.38,77.63,77.505,78.505,77.63,0
18,2.2,1.0,2.2,3,3.0,3.0,3,3,3,2.0,2,1,2,1,1,1,1,3,3,2.29,2.215,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,3,3,2,1,3,2.215,2.215,2.215,2.265,2.215,2.24,2.04,2.215,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,63.705,18:0,0,backward,15,12,63.705,77.255,77.63,77.63,77.63,77.63,77.38,77.63,77.505,78.505,77.63,0
19,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.602,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,1,3,2,1,3,1.677,1.577,1.677,1.627,1.677,1.552,1.502,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,21.149,19:0,0,forward,15,11,21.149,38.138999999999996,37.763999999999996,37.763999999999996,38.264,37.763999999999996,38.014,37.763999999999996,38.388999999999996,38.639,37.763999999999996,0
19,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.602,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,1,3,2,1,3,1.677,1.577,1.677,1.627,1.677,1.552,1.502,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,21.149,19:0,0,backward,11,15,21.149,38.138999999999996,37.763999999999996,37.763999999999996,38.264,37.763999999999996,38.014,37.763999999999996,38.388999999999996,38.639,37.763999999999996,0
20,2.2,1.5,1.467,3,3.0,3.0,3,3,2,1.5,1,1,3,3,2,1,1,1,3,1.677,1.752,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,1,3,2,1,3,1.752,1.652,1.752,1.702,1.752,1.627,1.577,1.752,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,26.622,20:0,0,forward,15,16,26.622,43.236999999999995,42.862,42.862,43.361999999999995,42.862,43.112,42.862,43.487,43.737,42.862,0
20,2.2,1.5,1.467,3,3.0,3.0,3,3,2,1.5,1,1,3,3,2,1,1,1,3,1.677,1.752,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,1,3,2,1,3,1.752,1.652,1.752,1.702,1.752,1.627,1.577,1.752,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,26.622,20:0,0,backward,16,15,26.622,43.236999999999995,42.862,42.862,43.361999999999995,42.862,43.112,42.862,43.487,43.737,42.862,0
21,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.602,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,1,3,2,1,3,1.677,1.577,1.677,1.627,1.677,1.552,1.502,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,20.428,21:0,0,forward,16,17,20.428,37.418,37.043,37.043,37.543000000000006,37.043,37.293000000000006,37.043,37.668,37.918000000000006,37.043,0
21,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.602,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,1,3,2,1,3,1.677,1.577,1.677,1.627,1.677,1.552,1.502,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,20.428,21:0,0,backward,17,16,20.428,37.418,37.043,37.043,37.543000000000006,37.043,37.293000000000006,37.043,37.668,37.918000000000006,37.043,0
22,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.602,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,1,3,2,1,3,1.677,1.577,1.677,1.627,1.677,1.552,1.502,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,26.431,22:0,0,forward,11,17,26.431,43.421,43.046,43.046,43.54600000000001,43.046,43.29600000000001,43.046,43.671,43.92100000000001,43.046,0
22,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.602,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,1,3,2,1,3,1.677,1.577,1.677,1.627,1.677,1.552,1.502,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,26.431,22:0,0,backward,17,11,26.431,43.421,43.046,43.046,43.54600000000001,43.046,43.29600000000001,43.046,43.671,43.92100000000001,43.046,0
23,2.16,1.5,1.44,3,3.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.658,1.733,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,1,3,2,1,3,1.733,1.633,1.733,1.683,1.733,1.608,1.558,1.733,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,34.066,23:0,0,forward,11,16,34.066,50.776,50.401,50.401,50.901,50.401,50.651,50.401,51.026,51.276,50.401,0
23,2.16,1.5,1.44,3,3.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.658,1.733,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,1,3,2,1,3,1.733,1.633,1.733,1.683,1.733,1.608,1.558,1.733,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,34.066,23:0,0,backward,16,11,34.066,50.776,50.401,50.401,50.901,50.401,50.651,50.401,51.026,51.276,50.401,0
24,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.602,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,1,3,2,1,3,1.677,1.577,1.677,1.627,1.677,1.552,1.502,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,33.331,24:0,0,forward,15,17,33.331,50.321,49.946,49.946,50.446000000000005,49.946,50.196000000000005,49.946,50.571,50.821000000000005,49.946,0
24,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.602,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,2,2,3,1,3,2,1,3,1.677,1.577,1.677,1.627,1.677,1.552,1.502,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,33.331,24:0,0,backward,17,15,33.331,50.321,49.946,49.946,50.446000000000005,49.946,50.196000000000005,49.946,50.571,50.821000000000005,49.946,0
25,2.02,2.0,1.01,3,2.5,2.5,2,2,2,1.5,1,2,3,1,2,2,3,3,3,1.457,1.532,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,3,3,3,3,2,1,3,1.432,1.532,1.432,1.482,1.432,1.407,1.257,1.432,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,21.64,25:0,0,forward,16,18,21.64,39.355000000000004,38.980000000000004,39.480000000000004,38.980000000000004,39.480000000000004,39.230000000000004,39.480000000000004,39.605000000000004,40.355000000000004,39.480000000000004,0
25,2.02,2.0,1.01,3,2.5,2.5,2,2,2,1.5,1,2,3,1,2,2,3,3,3,1.457,1.532,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,3,3,3,3,2,1,3,1.432,1.532,1.432,1.482,1.432,1.407,1.257,1.432,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,21.64,25:0,0,backward,18,16,21.64,39.355000000000004,38.980000000000004,39.480000000000004,38.980000000000004,39.480000000000004,39.230000000000004,39.480000000000004,39.605000000000004,40.355000000000004,39.480000000000004,0
26,1.8,2.0,0.9,3,1.0,3.0,2,3,1,1.0,1,1,3,1,2,2,3,1,3,1.28,1.255,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,3,3,3,2,1,3,1.355,1.155,1.355,1.305,1.355,1.23,1.18,1.355,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,11.428,26:0,0,forward,18,19,11.428,30.028,30.153000000000002,29.653000000000002,30.653,29.653000000000002,29.903000000000002,29.653000000000002,30.278000000000002,30.528000000000002,29.653000000000002,0
26,1.8,2.0,0.9,3,1.0,3.0,2,3,1,1.0,1,1,3,1,2,2,3,1,3,1.28,1.255,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,3,3,3,2,1,3,1.355,1.155,1.355,1.305,1.355,1.23,1.18,1.355,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,11.428,26:0,0,backward,19,18,11.428,30.028,30.153000000000002,29.653000000000002,30.653,29.653000000000002,29.903000000000002,29.653000000000002,30.278000000000002,30.528000000000002,29.653000000000002,0
