id,isw,is,WIEH,wPSQ,wSE,wSW,wCRw,wEoS,wEoO,wEoP,wETV,wEuF,wSLQ,wDIS,wSLP,wSTR,wCTV,shdwd12,shdwd17,dynwd12,dynwd17,tempwd12,tempwd17,humwd12,humwd17,shdwd21,shdwd08,shdwd05,shdwe05,shdwe08,shdwe12,shdwe17,shdwe21,lgtwd05,lgtwd08,lgtwd12,lgtwd17,lgtwd21,lgtwe05,lgtwe08,lgtwe12,lgtwe17,lgtwe21,aqiwd05,aqiwd08,aqiwd12,aqiwd17,aqiwd21,aqiwe05,aqiwe08,aqiwe12,aqiwe17,aqiwe21,tempwd05,humwd05,tempwd08,humwd08,temwd12,huwd12,temwd17,huwd17,temwd21,huwd21,tempwe05,humwe05,termpwe08,humwe08,tempwe12,humwe12,tempwe17,humwe17,tempwe21,humwe21,trfwd05,trfwd08,trfwd12,trfwd17,trfwd21,trfwe05,trfwe08,trfwe12,trfwe17,trfwe21,dynwd05,dynwd08,dynwd21,dynwe08,dynwe05,dynwe12,dynwe17,dynwe21,cdynwd05,cdynwd08,cdynwd12,cdynwd17,cdynwd21,cdynwe05,cdynwe08,cdynwe12,cdynwe17,cdynwe21,cWIEH,urbantype,length,segment_id,part_idx,source_node,target_node,segment_length,component_id
368,1.99,1.0,1.99,3,2.5,2.0,1,3,2,3.0,1,1,2,1,1,1,3,3,3,2.243,2.168,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,3,3,3,3,1,3,2,3,1,1.868,2.218,1.868,2.168,1.868,2.093,2.093,1.868,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,23.33,368:0,0,304,306,23.33,0
369,1.95,1.5,1.3,3,1.5,1.0,3,3,2,3.0,2,1,2,1,2,1,1,1,3,1.66,1.685,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.585,1.635,1.585,1.585,1.585,1.61,1.61,1.585,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,27.344,369:0,0,305,307,27.344,0
370,1.95,2.0,0.975,3,2.5,2.0,2,1,2,3.0,1,1,3,1,2,2,3,3,3,1.433,1.408,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,2,3,3,2,3,3,2,1.308,1.507,1.308,1.358,1.308,1.483,1.433,1.308,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,84.627,370:0,0,308,224,84.627,0
371,1.48,2.5,0.592,3,1.0,3.0,1,2,1,1.0,1,1,3,2,3,2,1,1,3,1.064,1.139,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,2,3,1,2,3,3,1,0.939,1.139,0.939,0.989,0.939,1.114,1.164,0.939,Less age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,residential,23.634,371:0,0,304,240,23.634,0
372,1.67,2.0,0.835,2,1.5,1.0,3,3,2,1.5,1,1,1,1,3,1,1,1,3,1.335,1.31,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.259,1.36,1.259,1.31,1.259,1.285,1.235,1.259,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,19.891,372:0,0,243,309,19.891,0
373,1.91,1.0,1.91,3,1.5,1.0,3,3,2,1.0,2,1,2,1,1,1,2,1,3,2.087,2.112,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.012,2.062,2.012,2.012,2.012,2.037,2.037,2.012,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,30.434,373:0,0,309,310,30.434,0
374,1.71,1.0,1.71,3,1.5,1.0,3,3,2,1.0,1,1,2,1,1,1,1,1,3,1.947,1.972,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.872,1.922,1.872,1.872,1.872,1.897,1.897,1.872,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,45.207,374:0,0,309,311,45.207,0
375,1.79,1.0,1.79,3,1.5,1.0,3,3,2,1.0,2,1,2,1,1,1,1,2,2,2.053,1.978,3.0,3.0,2.0,3.0,3,1,3,3,1,2,2,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,2,2,2,1,3,1.928,1.978,1.928,1.828,1.928,1.903,1.703,1.928,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,40.978,375:0,0,311,312,40.978,0
376,1.87,1.0,1.87,3,1.5,1.0,3,3,2,1.5,1,1,2,1,1,1,2,1,3,2.059,2.084,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.984,2.034,1.984,1.984,1.984,2.009,2.009,1.984,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,42.498,376:0,0,309,313,42.498,0
377,1.71,1.0,1.71,3,1.5,1.0,3,3,2,1.0,1,1,1,1,1,1,1,3,3,2.047,1.922,3.0,3.0,2.0,3.0,3,1,3,3,1,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.872,1.922,1.872,1.872,1.872,1.997,1.847,1.872,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,32.424,377:0,0,313,314,32.424,0
378,1.95,1.0,1.95,3,1.5,1.0,3,3,2,1.0,1,1,1,1,1,1,3,3,3,2.215,2.09,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.04,2.14,2.04,2.09,2.04,2.165,2.015,2.04,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,30.037,378:0,0,314,311,30.037,0
379,1.95,2.0,0.975,3,1.5,1.0,3,3,2,1.5,2,1,2,1,3,1,2,1,1,1.433,1.158,3.0,3.0,2.0,3.0,3,1,3,3,1,1,1,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,1,3,3,3,3,3,3,1.358,1.408,1.358,1.358,1.358,1.383,1.283,1.358,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,61.093,379:0,0,313,315,61.093,0
380,2.03,1.0,2.03,3,1.5,1.0,3,3,2,1.0,2,1,1,1,1,1,3,3,1,2.071,1.846,3.0,3.0,2.0,3.0,3,2,3,3,2,3,1,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,1,1,3,3,3,3,3,3,2.096,1.996,2.096,2.146,2.096,2.221,1.971,2.096,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,20.243,380:0,0,315,316,20.243,0
381,2.03,1.0,2.03,3,1.5,1.0,3,3,2,1.0,2,1,2,1,1,1,3,3,2,2.271,2.146,3.0,3.0,2.0,3.0,3,2,3,3,2,3,2,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.096,2.196,2.096,2.146,2.096,2.221,2.071,2.096,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,45.387,381:0,0,315,317,45.387,0
382,1.71,1.0,1.71,3,1.5,1.0,3,3,2,1.0,1,1,2,1,1,1,1,3,3,2.047,1.972,3.0,3.0,2.0,3.0,3,1,3,3,1,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.872,1.922,1.872,1.872,1.872,1.997,1.897,1.872,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,29.99,382:0,0,314,318,29.99,0
383,1.71,1.5,1.14,3,1.5,1.0,3,3,2,1.0,1,1,1,1,2,1,1,2,3,1.598,1.523,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.473,1.573,1.473,1.523,1.473,1.548,1.448,1.473,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,127.598,383:0,0,314,319,127.598,0
384,1.79,1.0,1.79,3,1.5,1.0,3,3,2,1.0,2,1,2,1,1,1,1,1,1,2.003,1.928,3.0,3.0,2.0,3.0,3,1,3,3,1,1,1,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,1.928,1.978,1.928,1.928,1.928,1.953,1.853,1.928,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,86.267,384:0,0,246,317,86.267,0
385,1.99,1.0,1.99,3,1.5,1.0,3,3,2,1.0,3,1,2,1,1,1,2,2,2,2.193,2.118,3.0,3.0,2.0,3.0,3,2,3,3,2,2,2,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.068,2.168,2.068,2.118,2.068,2.143,2.043,2.068,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,32.086,385:0,0,317,319,32.086,0
386,1.76,2.0,0.88,3,2.5,1.5,1,2,2,3.0,1,1,2,1,2,2,2,3,3,1.466,1.391,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,3,3,3,3,3,3,3,3,3,1.291,1.441,1.291,1.391,1.291,1.416,1.316,1.291,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,14.82,386:0,0,273,320,14.82,0
387,1.83,1.0,1.83,3,1.5,1.0,3,3,2,1.0,1,1,1,1,1,1,2,1,1,2.031,1.906,3.0,3.0,2.0,3.0,3,1,3,3,1,1,1,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.956,2.006,1.956,1.956,1.956,1.981,1.831,1.956,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,56.378,387:0,0,321,322,56.378,0
388,1.83,1.5,1.22,3,1.5,1.0,3,3,2,1.0,1,1,2,1,2,1,2,1,3,1.604,1.629,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.529,1.579,1.529,1.529,1.529,1.554,1.554,1.529,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,30.165,388:0,0,321,323,30.165,0
389,1.87,1.0,1.87,3,1.5,1.0,3,3,2,2.0,2,1,2,1,1,1,1,1,3,2.059,2.084,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.984,2.034,1.984,1.984,1.984,2.009,2.009,1.984,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,42.672,389:0,0,323,324,42.672,0
390,1.99,1.5,1.327,3,1.5,1.0,3,3,2,3.0,1,1,3,1,2,1,2,1,1,1.679,1.654,3.0,3.0,2.0,3.0,3,1,3,3,1,1,1,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,3,3,3,3,3,3,3,3,1.654,1.554,1.654,1.604,1.654,1.629,1.579,1.654,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,42.048,390:0,0,321,325,42.048,0
391,1.83,1.0,1.83,3,1.5,1.0,3,3,2,1.0,1,1,3,1,1,1,2,1,3,2.031,2.106,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,2,3,3,3,3,3,2.006,2.006,2.006,1.956,2.006,1.981,2.031,2.006,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,24.546,391:0,0,324,319,24.546,0
392,1.52,3.0,0.507,3,1.0,3.0,1,1,1,1.0,1,1,2,2,3,3,2,2,3,1.155,1.13,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.03,1.13,1.03,1.08,1.03,1.105,1.055,1.03,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,hospital,20.852,392:0,0,326,327,20.852,0
393,2.5,1.0,2.5,3,3.0,2.0,3,3,3,1.0,3,1,3,2,1,1,3,1,3,2.5,2.575,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.475,2.525,2.475,2.475,2.475,2.45,2.5,2.475,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,hospital,59.854,393:0,0,113,328,59.854,0
394,2.6,1.5,1.733,3,3.0,3.0,2,3,3,3.0,3,1,2,2,1,2,3,1,3,1.963,1.988,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.888,1.988,1.888,1.938,1.888,1.913,1.913,1.888,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,hospital,113.221,394:0,0,327,104,113.221,0
395,2.25,1.0,2.25,3,3.0,2.5,2,3,3,3.0,2,1,2,1,1,1,2,2,3,2.375,2.35,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.25,2.35,2.25,2.3,2.25,2.325,2.275,2.25,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,hospital,47.664,395:0,0,326,329,47.664,0
396,2.48,1.0,2.48,3,3.0,3.0,3,3,2,3.0,3,1,3,1,1,1,3,1,3,2.486,2.561,3.0,3.0,2.0,3.0,3,3,3,3,3,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.461,2.561,2.461,2.511,2.461,2.436,2.486,2.461,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,hospital,52.93,396:0,0,328,327,52.93,0
397,2.57,1.0,2.57,3,3.0,2.5,3,3,3,3.0,3,1,3,1,1,1,3,2,2,2.599,2.574,3.0,3.0,2.0,3.0,3,2,3,3,2,2,2,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.524,2.574,2.524,2.524,2.524,2.549,2.499,2.524,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,campus,56.853,397:0,0,111,330,56.853,0
398,2.23,1.0,2.23,1,3.0,1.5,3,3,3,3.0,3,1,3,1,1,1,2,3,3,2.411,2.386,3.0,3.0,2.0,3.0,3,1,3,3,1,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.286,2.286,2.286,2.236,2.286,2.361,2.311,2.286,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,48.056,398:0,0,330,331,48.056,0
399,2.42,1.0,2.42,3,3.0,2.0,3,3,3,3.0,3,1,2,1,1,1,2,3,3,2.544,2.469,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.369,2.469,2.369,2.419,2.369,2.494,2.394,2.369,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,61.065,399:0,0,331,332,61.065,0
400,2.07,1.0,2.07,3,3.0,1.5,3,3,2,1.0,1,1,2,1,1,1,3,1,3,2.199,2.224,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.124,2.224,2.124,2.174,2.124,2.149,2.149,2.124,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,45.738,400:0,0,332,328,45.738,0
401,1.8,1.5,1.2,3,1.0,3.0,3,3,1,1.0,1,1,3,1,2,1,2,1,3,1.59,1.665,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.565,1.615,1.565,1.565,1.565,1.54,1.59,1.565,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,7.739,401:0,0,330,333,7.739,0
402,2.48,1.0,2.48,3,3.0,3.0,3,3,3,3.0,3,1,3,1,1,1,2,3,3,2.586,2.561,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.461,2.561,2.461,2.511,2.461,2.536,2.486,2.461,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,24.867,402:0,0,334,335,24.867,0
403,2.48,1.0,2.48,3,3.0,3.0,3,3,3,3.0,3,1,3,1,1,1,2,3,3,2.586,2.561,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.461,2.561,2.461,2.511,2.461,2.536,2.486,2.461,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,16.514,403:0,0,335,336,16.514,0
404,2.48,1.0,2.48,3,3.0,3.0,3,3,3,3.0,3,1,2,1,1,1,2,2,3,2.536,2.511,3.0,3.0,2.0,3.0,3,1,3,3,1,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.411,2.461,2.411,2.411,2.411,2.486,2.436,2.411,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,campus,29.897,404:0,0,336,337,29.897,0
